circuit,n_free,kappa,growth,rhs,family,eta,fwd_rel_err,host_rel_diff,bitwise_host,selector_hit,n_lookups,bnorm,xnorm
CKT_0134,24,51770.31829790472,2.299299570616853,identity_e2,identity,1.6381458211070367e-17,5.364857787753801e-15,1.7882859292512577e-16,False,1.0,70752,1.0,2542.92304965383
CKT_0134,24,51770.31829790472,2.299299570616853,identity_e3,identity,3.3621640640075956e-19,2.347182130188674e-16,1.1735910650943368e-16,False,1.0,70752,1.0,7749.673023454898
CKT_0134,24,51770.31829790472,2.299299570616853,identity_e4,identity,8.606509993018554e-19,4.208328296763956e-15,1.5029743917014063e-16,False,1.0,70752,1.0,3025.649361674607
CKT_0134,24,51770.31829790472,2.299299570616853,identity_e5,identity,2.3804451027916586e-18,9.356782398520878e-16,3.118927466173623e-16,False,1.0,70752,1.0,2187.0371585349467
CKT_0134,24,51770.31829790472,2.299299570616853,identity_e6,identity,5.375748854726581e-19,1.8763069249250343e-16,4.690767312312585e-17,False,1.0,70752,1.0,9694.519480700272
CKT_0134,24,51770.31829790472,2.299299570616853,identity_e7,identity,3.485577130064554e-18,1.0034368852859405e-15,1.4334812646941995e-16,False,1.0,70752,1.0,1586.1642634843718
CKT_0134,24,51770.31829790472,2.299299570616853,source,source,4.380174563379155e-18,1.7474546798202906e-15,3.883232621822868e-16,False,1.0,70752,833.3333333333334,149894.8597268004
CKT_0134,24,51770.31829790472,2.299299570616853,ones,ones,1.6289415124588123e-18,8.614636068433484e-16,1.4209708978859365e-16,False,1.0,70752,1.0,204816.51313220567
CKT_0134,24,51770.31829790472,2.299299570616853,gaussian_0,gaussian,1.1865286031134614e-18,3.826441445953951e-16,2.3915259037212185e-17,False,1.0,70752,1.3846992082838183,76059.7826147526
CKT_0134,24,51770.31829790472,2.299299570616853,gaussian_1,gaussian,4.6737122170820495e-19,3.7592853139092e-16,1.7690754418396237e-16,False,1.0,70752,2.964123309582638,164514.35460812936
CKT_0134,24,51770.31829790472,2.299299570616853,gaussian_2,gaussian,2.0844679398296793e-18,8.117820424086188e-16,1.6074891928883528e-17,False,1.0,70752,1.6853868561039096,56578.588882376185
CKT_0134,24,51770.31829790472,2.299299570616853,gaussian_3,gaussian,4.542018339066709e-19,1.9707139709631304e-16,7.471901311708553e-18,False,1.0,70752,1.6516664022771155,243443.98134588313
CKT_0134,24,51770.31829790472,2.299299570616853,gaussian_4,gaussian,5.917262467025708e-19,2.5944253585176854e-16,1.7296169056784572e-17,False,1.0,70752,1.4872325368822592,210334.36913966128
CKT_0134,24,51770.31829790472,2.299299570616853,gaussian_5,gaussian,4.110654164514971e-18,1.9627074331149644e-15,5.451965091986002e-17,False,1.0,70752,1.8529407930586772,33363.922417985406
CKT_0134,24,51770.31829790472,2.299299570616853,gaussian_6,gaussian,3.1934911678889244e-19,1.8767864088875096e-16,1.8767864088875096e-16,False,1.0,70752,2.3473266943711577,155072.68338534803
CKT_0134,24,51770.31829790472,2.299299570616853,gaussian_7,gaussian,2.6776207568118033e-18,1.1085549606406043e-15,2.27395889362175e-16,False,1.0,70752,1.9045480202728697,31996.873974247424
CKT_0134,24,51770.31829790472,2.299299570616853,gaussian_8,gaussian,1.7918235362635295e-18,9.346666942408431e-16,1.168333367801055e-17,False,1.0,70752,2.282451581123948,155690.95719395697
CKT_0134,24,51770.31829790472,2.299299570616853,gaussian_9,gaussian,1.5019421665149143e-19,2.5156549117544277e-16,1.9166894565748025e-16,False,1.0,70752,2.7589980514035575,151844.26646110616
CKT_0134,24,51770.31829790472,2.299299570616853,wide_0,wide,6.111418346397716e-18,4.343255539280277e-15,3.193570249470778e-16,False,1.0,70752,8182363.43160769,14931162334.135096
CKT_0134,24,51770.31829790472,2.299299570616853,wide_1,wide,9.463924810333363e-18,4.759294303395324e-15,3.3994959309966594e-16,False,1.0,70752,32637309.76057143,89770891757.04027
CKT_0134,24,51770.31829790472,2.299299570616853,wide_2,wide,1.1876771864109096e-18,3.890698381339004e-16,6.791037174700806e-17,False,1.0,70752,1079529.656444982,10532349019.812275
CKT_0134,24,51770.31829790472,2.299299570616853,wide_3,wide,7.705271260198e-18,4.773839932159808e-15,3.079896730425684e-16,False,1.0,70752,1086164.2040699234,3096449004.231512
CKT_0134,24,51770.31829790472,2.299299570616853,wide_4,wide,7.899380537372192e-19,3.2752083071450943e-16,1.5526913456095258e-16,False,1.0,70752,52788904.0135933,393092654393.8454
CKT_0134,24,51770.31829790472,2.299299570616853,wide_5,wide,4.7042552691108443e-17,3.4844283662688376e-14,3.6296128815300644e-16,False,1.0,70752,4667946.310728403,985305817.2462336
CKT_0134,24,51770.31829790472,2.299299570616853,wide_6,wide,1.0485162965245189e-16,3.5203723202881024e-14,1.3859733544441834e-16,False,1.0,70752,845710.9653520102,860112419.6834775
CKT_0134,24,51770.31829790472,2.299299570616853,wide_7,wide,6.454762617814356e-19,4.1670199396036246e-16,1.126221605298277e-17,False,1.0,70752,21322243.352171034,677432797893.2151
CKT_0134,24,51770.31829790472,2.299299570616853,wide_8,wide,1.0266845776082957e-18,7.267969022406865e-16,1.4535938044813719e-16,False,1.0,70752,1644894.3275942812,3280401696.354614
CKT_0134,24,51770.31829790472,2.299299570616853,wide_9,wide,3.829790967890677e-18,1.0798450923868342e-15,2.159690184773666e-16,False,1.0,70752,23399642.563120946,35326337939.76128
CKT_0134,24,51770.31829790472,2.299299570616853,adversarial_minsv,adversarial,1.9820359157585816e-19,1.6948737841025674e-16,1.6948737841025674e-16,False,1.0,70752,874.0286756344981,175838004.38258347
CKT_0137,25,22418.98785681291,2.99794043699636,identity_e0,identity,3.3347499621651366e-18,2.7572532613335104e-16,3.446566576666889e-17,False,1.0,78396,1.0,824.638340742285
CKT_0137,25,22418.98785681291,2.99794043699636,identity_e1,identity,5.421104544203093e-19,1.8821030530712623e-16,1.1763144081695391e-17,False,1.0,78396,1.0,2416.1660550116853
CKT_0137,25,22418.98785681291,2.99794043699636,identity_e2,identity,8.287114497989839e-18,4.649624470891487e-16,1.5498748236304962e-16,False,1.0,78396,1.0,733.522707693973
CKT_0137,25,22418.98785681291,2.99794043699636,identity_e3,identity,1.522586424476156e-17,5.064327920679374e-15,1.7691975268748903e-16,False,1.0,78396,1.0,80.32373151857189
CKT_0137,25,22418.98785681291,2.99794043699636,identity_e4,identity,1.065878502686959e-17,2.2041848117001223e-14,2.3080469232461583e-16,False,1.0,78396,1.0,15762.15271210807
CKT_0137,25,22418.98785681291,2.99794043699636,identity_e5,identity,2.9005866257383465e-19,5.356327932186047e-15,2.0117663595064958e-16,False,1.0,78396,1.0,4520.876380476088
CKT_0137,25,22418.98785681291,2.99794043699636,identity_e6,identity,1.1323107517381693e-17,2.3416182189968232e-14,2.4519562502584044e-16,False,1.0,78396,1.0,14837.046161440758
CKT_0137,25,22418.98785681291,2.99794043699636,identity_e7,identity,2.1519719614271784e-17,2.6095349107231834e-14,1.164970942287105e-16,False,1.0,78396,1.0,15614.032397879068
CKT_0137,25,22418.98785681291,2.99794043699636,source,source,1.969151632688344e-17,1.6700797444426686e-14,2.4380726196243336e-16,False,1.0,78396,1463.4146341463415,119372.2870372012
CKT_0137,25,22418.98785681291,2.99794043699636,ones,ones,7.95111456034974e-18,9.165092239392084e-15,8.605720412574741e-17,False,1.0,78396,1.0,169095.84010077166
CKT_0137,25,22418.98785681291,2.99794043699636,gaussian_0,gaussian,6.038766146549789e-17,1.1361540698201355e-14,2.6733036936944393e-16,False,1.0,78396,1.8776164545322236,27217.100815538975
CKT_0137,25,22418.98785681291,2.99794043699636,gaussian_1,gaussian,1.1508647236017163e-17,2.3793440972746234e-15,1.7624771090923164e-16,False,1.0,78396,2.8159848096517592,165130.26073695964
CKT_0137,25,22418.98785681291,2.99794043699636,gaussian_2,gaussian,3.402085992326386e-17,1.4151648813907449e-14,3.479913642764175e-16,False,1.0,78396,3.659264060834946,125450.65816755092
CKT_0137,25,22418.98785681291,2.99794043699636,gaussian_3,gaussian,1.1865269909623678e-17,1.6031540971299005e-14,3.3832797504364327e-16,False,1.0,78396,1.9057601286038304,17473.327651257456
CKT_0137,25,22418.98785681291,2.99794043699636,gaussian_4,gaussian,1.42719814663396e-17,7.212963379899653e-15,2.4204575100334443e-16,False,1.0,78396,2.37759523695481,75150.64387644312
CKT_0137,25,22418.98785681291,2.99794043699636,gaussian_5,gaussian,2.2052544920149277e-17,1.9116116477987117e-14,5.201664347751602e-16,False,1.0,78396,1.4978014367849546,27975.49833190765
CKT_0137,25,22418.98785681291,2.99794043699636,gaussian_6,gaussian,4.632083556045612e-17,5.4793138466582e-15,8.057814480379719e-17,False,1.0,78396,2.5548057545707348,90296.91154965076
CKT_0137,25,22418.98785681291,2.99794043699636,gaussian_7,gaussian,5.88701450160125e-17,1.426008015641243e-14,2.21086514052909e-16,False,1.0,78396,1.7880462555336278,32910.00197525477
CKT_0137,25,22418.98785681291,2.99794043699636,gaussian_8,gaussian,3.4270203803080238e-18,5.145141920719864e-15,5.748761922592036e-17,False,1.0,78396,2.5045535245561563,126565.64512768689
CKT_0137,25,22418.98785681291,2.99794043699636,gaussian_9,gaussian,4.608638811079768e-17,9.293444398469647e-15,2.8376929460976028e-16,False,1.0,78396,2.833174204813681,51280.79571956033
CKT_0137,25,22418.98785681291,2.99794043699636,wide_0,wide,1.8196822875332072e-17,2.6168261529538308e-14,1.406895781157937e-16,False,1.0,78396,27786140.564568404,433828554093.505
CKT_0137,25,22418.98785681291,2.99794043699636,wide_1,wide,2.454185967067913e-17,2.1812087042511898e-14,1.7449669634009196e-16,False,1.0,78396,176962975.59400153,2798226328871.841
CKT_0137,25,22418.98785681291,2.99794043699636,wide_2,wide,6.826520397066331e-19,1.4667191664520204e-15,1.4667191664520225e-16,False,1.0,78396,3542563.3148551523,208066948486.27145
CKT_0137,25,22418.98785681291,2.99794043699636,wide_3,wide,5.975908129666271e-17,1.7172786536584444e-15,1.9814753696059005e-16,False,1.0,78396,16166788.099582572,7219425971.940758
CKT_0137,25,22418.98785681291,2.99794043699636,wide_4,wide,6.095704230325832e-17,1.3763432483330686e-14,1.8109779583330097e-16,False,1.0,78396,23637833.627990585,337028708544.75977
CKT_0137,25,22418.98785681291,2.99794043699636,wide_5,wide,4.0968189836774406e-18,4.070658274109898e-16,3.180201776648359e-18,False,1.0,78396,13104356.579694713,18742409746.78294
CKT_0137,25,22418.98785681291,2.99794043699636,wide_6,wide,2.2686225339758072e-17,2.6125881593781048e-14,1.3128583715467522e-16,False,1.0,78396,59542363.06796966,929805645038.3304
CKT_0137,25,22418.98785681291,2.99794043699636,wide_7,wide,5.9059805169864304e-18,2.346186910288239e-14,1.439378472569443e-16,False,1.0,78396,7100749.1799672125,106009568388.64934
CKT_0137,25,22418.98785681291,2.99794043699636,wide_8,wide,1.279509351439259e-17,2.3479170344814145e-15,1.9771932921948757e-16,False,1.0,78396,45848410.24630248,38586993802.617226
CKT_0137,25,22418.98785681291,2.99794043699636,wide_9,wide,1.5034107778966159e-18,1.4808956526635027e-15,1.942158233001315e-16,False,1.0,78396,4063868.9239500915,9820768464.704226
CKT_0137,25,22418.98785681291,2.99794043699636,adversarial_minsv,adversarial,5.257589773006798e-19,1.584537423887766e-15,1.1318124456341203e-16,False,1.0,78396,985.4630280789355,131657513.14475948
CKT_0109,30,197647.82323650707,3.299812966914151,identity_e0,identity,2.935052961589107e-17,3.0409659709182855e-13,1.2988642694792452e-16,False,1.0,108232,1.0,14004.461022514273
CKT_0109,30,197647.82323650707,3.299812966914151,identity_e1,identity,1.3056244727415814e-17,1.5999192041746856e-13,5.77901103187533e-17,False,1.0,108232,1.0,7868.947617130528
CKT_0109,30,197647.82323650707,3.299812966914151,identity_e2,identity,6.026341294947439e-19,8.737368829283428e-15,1.7069340814228917e-16,False,1.0,108232,1.0,10656.471291671414
CKT_0109,30,197647.82323650707,3.299812966914151,identity_e3,identity,2.5602711777482795e-19,3.79734967373957e-15,1.8292215800040077e-17,False,1.0,108232,1.0,388.43994818743795
CKT_0109,30,197647.82323650707,3.299812966914151,identity_e4,identity,4.35573939583352e-17,3.859224871788939e-13,1.449746383091263e-16,False,1.0,108232,1.0,1176.2764754674267
CKT_0109,30,197647.82323650707,3.299812966914151,identity_e5,identity,5.798470146547374e-17,9.371101750301369e-13,6.415047748015987e-16,False,1.0,108232,1.0,14177.520378616231
CKT_0109,30,197647.82323650707,3.299812966914151,identity_e6,identity,1.5539411686683874e-17,3.448048245603823e-13,2.750736534187331e-16,False,1.0,108232,1.0,13225.471657780943
CKT_0109,30,197647.82323650707,3.299812966914151,identity_e7,identity,1.3902753643991373e-17,3.7058664212184443e-13,1.230775961879254e-16,False,1.0,108232,1.0,7389.604037961823
CKT_0109,30,197647.82323650707,3.299812966914151,source,source,5.447145260690458e-17,5.069003239077467e-13,3.0404290061645075e-16,False,1.0,108232,307.69230769230774,119653.4699450527
CKT_0109,30,197647.82323650707,3.299812966914151,ones,ones,1.0059144905228578e-16,1.5669829890153973e-12,2.2251959514526305e-16,False,1.0,108232,1.0,1046337.7101772787
CKT_0109,30,197647.82323650707,3.299812966914151,gaussian_0,gaussian,4.2981881179465455e-17,1.633426637877807e-12,1.6275673952522355e-16,False,1.0,108232,1.774402033133306,223522.46780711098
CKT_0109,30,197647.82323650707,3.299812966914151,gaussian_1,gaussian,3.107133611847473e-17,8.703433957643059e-13,1.461043135410598e-16,False,1.0,108232,2.4326401722814803,199198.98154515907
CKT_0109,30,197647.82323650707,3.299812966914151,gaussian_2,gaussian,7.219626021354121e-17,1.6043744808402171e-12,5.152961236029049e-16,False,1.0,108232,2.656892522141863,451838.5312622545
CKT_0109,30,197647.82323650707,3.299812966914151,gaussian_3,gaussian,4.6778394141280813e-17,8.406822844913033e-13,2.888198177415164e-16,False,1.0,108232,2.0579882922740755,403072.48559765524
CKT_0109,30,197647.82323650707,3.299812966914151,gaussian_4,gaussian,8.133468809179097e-17,1.599976972792631e-12,4.813408462063995e-16,False,1.0,108232,2.3322387734688426,362784.46783949796
CKT_0109,30,197647.82323650707,3.299812966914151,gaussian_5,gaussian,4.338444953614962e-17,1.166875756546329e-12,2.1003973657563173e-16,False,1.0,108232,3.094068857649365,138563.4496178008
CKT_0109,30,197647.82323650707,3.299812966914151,gaussian_6,gaussian,4.172080035069459e-17,6.874721826791348e-13,7.291233542930096e-16,False,1.0,108232,1.871300284123715,159664.78256592987
CKT_0109,30,197647.82323650707,3.299812966914151,gaussian_7,gaussian,4.292671096221955e-17,1.0520275762909477e-12,3.969316240154774e-16,False,1.0,108232,1.961126233278404,733220.2499340007
CKT_0109,30,197647.82323650707,3.299812966914151,gaussian_8,gaussian,6.365334899264889e-17,1.3136746994438906e-12,3.108553477149455e-16,False,1.0,108232,2.493286248515322,374499.9810448419
CKT_0109,30,197647.82323650707,3.299812966914151,gaussian_9,gaussian,1.9504468488681507e-17,1.7231732686119133e-13,7.240223817697299e-16,False,1.0,108232,2.543201562869522,87931.8522840266
CKT_0109,30,197647.82323650707,3.299812966914151,wide_0,wide,4.377032266984181e-17,1.092115512735399e-12,4.407245814105981e-16,False,1.0,108232,60879835.092543736,830929230967.5417
CKT_0109,30,197647.82323650707,3.299812966914151,wide_1,wide,1.8327571288871137e-17,3.4540373694230387e-13,1.630608931628956e-16,False,1.0,108232,14150069.820415065,187154488933.85715
CKT_0109,30,197647.82323650707,3.299812966914151,wide_2,wide,4.209544826266694e-17,7.899617683320081e-13,4.120822995992896e-16,False,1.0,108232,44386311.13187927,2369823942813.3965
CKT_0109,30,197647.82323650707,3.299812966914151,wide_3,wide,1.7934002971118437e-17,3.1876009830087343e-13,2.062171103353581e-16,False,1.0,108232,41938778.81820339,1183900912019.2266
CKT_0109,30,197647.82323650707,3.299812966914151,wide_4,wide,2.812358633124602e-17,6.034238794157545e-13,2.863560941586202e-16,False,1.0,108232,14202015.786028797,106572127318.14783
CKT_0109,30,197647.82323650707,3.299812966914151,wide_5,wide,1.1383249410544205e-16,1.5957759031895539e-12,1.9092796161605735e-16,False,1.0,108232,1963335.4282530097,319676362400.6911
CKT_0109,30,197647.82323650707,3.299812966914151,wide_6,wide,4.4178025750666216e-17,3.5517046864697043e-13,9.774885610209471e-17,False,1.0,108232,39191730.899903096,9990526119098.725
CKT_0109,30,197647.82323650707,3.299812966914151,wide_7,wide,3.913509008919724e-17,5.796606767513523e-13,6.228126995026338e-16,False,1.0,108232,15478125.358462475,171498627954.75684
CKT_0109,30,197647.82323650707,3.299812966914151,wide_8,wide,3.6968584908007826e-17,4.698138777356612e-13,2.3117917467618245e-16,False,1.0,108232,62908288.76234849,2112133373103.117
CKT_0109,30,197647.82323650707,3.299812966914151,wide_9,wide,1.0217603018445934e-16,1.5742820924837392e-12,1.3937867131308198e-16,False,1.0,108232,116125489.51817563,7006541896258.848
CKT_0109,30,197647.82323650707,3.299812966914151,adversarial_minsv,adversarial,1.0560862324881001e-16,1.5887876536381223e-12,4.304102366720965e-16,False,1.0,108232,118.9296466768667,103862500.87169708
CKT_0129,37,98968.99245171943,3.307512631974638,identity_e0,identity,1.3025944035698887e-17,1.9664054397371977e-15,2.134859171215957e-16,False,1.0,158388,1.0,66.56577120779302
CKT_0129,37,98968.99245171943,3.307512631974638,identity_e1,identity,4.658811697865968e-18,2.036036365266043e-14,5.391093641481129e-17,False,1.0,158388,1.0,50610.95738209383
CKT_0129,37,98968.99245171943,3.307512631974638,identity_e2,identity,2.1328469597340835e-17,1.728264181050535e-16,1.728264181050535e-16,False,1.0,158388,1.0,82.22617161783599
CKT_0129,37,98968.99245171943,3.307512631974638,identity_e3,identity,6.221805713290831e-18,6.906616960694153e-17,1.0168764583394411e-16,False,1.0,158388,1.0,69.87503053423188
CKT_0129,37,98968.99245171943,3.307512631974638,identity_e4,identity,3.3497907209683563e-18,2.0322725245360063e-15,2.0711057574889235e-16,False,1.0,158388,1.0,2195.674215293644
CKT_0129,37,98968.99245171943,3.307512631974638,identity_e5,identity,3.258629342967976e-17,9.846733836709211e-14,2.668491554663743e-16,False,1.0,158388,1.0,9.985174037532728
CKT_0129,37,98968.99245171943,3.307512631974638,identity_e6,identity,6.903624042198865e-17,1.8343818723836699e-13,3.99647466750248e-16,False,1.0,158388,1.0,6827.227324886058
CKT_0129,37,98968.99245171943,3.307512631974638,identity_e7,identity,3.3899227226383377e-17,1.8014726783171114e-13,6.541295128239222e-16,False,1.0,158388,1.0,6951.946701247108
CKT_0129,37,98968.99245171943,3.307512631974638,source,source,2.835968460519027e-17,9.844063223420122e-14,2.141565603354632e-16,False,1.0,158388,15000.0,203849.67715542545
CKT_0129,37,98968.99245171943,3.307512631974638,ones,ones,6.16145653435487e-18,2.320216964370606e-13,2.0978453565742711e-16,False,1.0,158388,1.0,554928.0430138002
CKT_0129,37,98968.99245171943,3.307512631974638,gaussian_0,gaussian,8.726804184039844e-19,3.6836036513949574e-14,1.8890275135358722e-16,False,1.0,158388,2.7809711096825738,616271.1818264053
CKT_0129,37,98968.99245171943,3.307512631974638,gaussian_1,gaussian,1.7380551989300008e-18,2.2994159441915642e-14,1.9201803291787567e-16,False,1.0,158388,3.2551668908457803,606272.8591575802
CKT_0129,37,98968.99245171943,3.307512631974638,gaussian_2,gaussian,6.228230465366587e-18,1.0079196185862217e-13,1.3403186417369977e-16,False,1.0,158388,2.068628193636105,434282.2602096519
CKT_0129,37,98968.99245171943,3.307512631974638,gaussian_3,gaussian,2.6051981492971317e-18,3.495865338597504e-14,2.6917153713936505e-16,False,1.0,158388,2.1114333799143314,432494.91779162415
CKT_0129,37,98968.99245171943,3.307512631974638,gaussian_4,gaussian,2.3183339589415774e-19,1.0947789482531084e-14,9.979753402489592e-18,False,1.0,158388,2.048414800216649,729071.8839173254
CKT_0129,37,98968.99245171943,3.307512631974638,gaussian_5,gaussian,4.0598077038299436e-18,2.767632545826807e-14,1.561428798773935e-16,False,1.0,158388,2.4824138813474423,745569.1986618054
CKT_0129,37,98968.99245171943,3.307512631974638,gaussian_6,gaussian,1.2605277012674315e-18,4.183544175350648e-14,2.462356783608384e-17,False,1.0,158388,2.645271153224225,590975.0904189523
CKT_0129,37,98968.99245171943,3.307512631974638,gaussian_7,gaussian,1.3459471249907388e-18,5.077836709857011e-14,7.082059567443515e-17,False,1.0,158388,2.230072920877429,410951.5061201274
CKT_0129,37,98968.99245171943,3.307512631974638,gaussian_8,gaussian,1.9639309586670134e-18,9.762786478336733e-14,2.591890215487625e-16,False,1.0,158388,1.8613131123422373,336864.15747271443
CKT_0129,37,98968.99245171943,3.307512631974638,gaussian_9,gaussian,6.686820300114852e-18,2.3527214222661704e-13,1.7479356777613107e-16,False,1.0,158388,2.7616902957323206,666016.051437517
CKT_0129,37,98968.99245171943,3.307512631974638,wide_0,wide,5.201331976963311e-18,2.0767837957971404e-14,2.1904113864702833e-16,False,1.0,158388,62580187.39635716,4458352006531.852
