K,circuit,dtype,eta,frac_finite,frac_onehot,frac_tied,fwd_rel_err,max_entropy,mean_entropy,n_free,n_lookups,pred_unchanged,pred_v,prune,prune_nz,quant,selector_hit
10000.0,CKT_0062,f32,1.580441633241565e-08,1.0,0.17287784679089027,0.8271221532091098,3.8839947690401536e-08,4.234106564837187,2.7512825699302463,11,19320,True,5.0,0.0,False,,1.0
10000.0,CKT_0062,bf16,0.09597053072544978,1.0,0.16501035196687372,0.8349896480331263,20.383633195145507,4.2279854933943,2.761866666701229,11,19320,False,23.95,0.0,False,,0.9933747412008281
10000.0,CKT_0062,f16,inf,0.026397515527950312,0.006884057971014493,0.019824016563146998,inf,1.79156613877164,0.02448295149240456,11,19320,False,0.0,0.0,False,,0.7234472049689441
10000.0,CKT_0062,f64,1.0,1.0,0.014492753623188406,0.9855072463768116,1.0,4.23410650459726,3.278123888749675,11,19320,False,0.0,0.0,False,per_tensor_int8,0.9022256728778468
10000.0,CKT_0062,f64,0.9999997841372543,1.0,0.17287784679089027,0.8271221532091098,1.0,4.23410650459726,2.751282549486335,11,19320,False,0.0,0.0,False,per_channel_int8,0.9253623188405797
10000.0,CKT_0062,f64,5.027800014952543e-17,1.0,0.17287784679089027,0.8271221532091098,1.2155198183262834e-16,4.23410650459726,2.751282549486335,11,19320,True,5.0,0.1,False,,1.0
10000.0,CKT_0062,f64,1.0,1.0,0.17287784679089027,0.8271221532091098,1.0,4.23410650459726,2.751282549486335,11,19320,False,0.0,0.1,True,,0.9156832298136646
10000.0,CKT_0062,f64,5.027800014952543e-17,1.0,0.17287784679089027,0.8271221532091098,1.2155198183262834e-16,4.23410650459726,2.751282549486335,11,19320,True,5.0,0.5,False,,1.0
10000.0,CKT_0062,f64,1.0,1.0,0.014492753623188406,0.9855072463768116,1.0,4.23410650459726,3.278123888749675,11,19320,False,0.0,0.5,True,,0.9022256728778468
10000.0,CKT_0062,f64,5.027800014952543e-17,1.0,0.17287784679089027,0.8271221532091098,1.2155198183262834e-16,4.23410650459726,2.751282549486335,11,19320,True,5.0,0.9,False,,1.0
10000.0,CKT_0062,f64,1.0,1.0,0.014492753623188406,0.9855072463768116,1.0,4.23410650459726,3.278123888749675,11,19320,False,0.0,0.9,True,,0.9022256728778468
10000000000.0,CKT_0093,f64,1.3954627681385046e-17,1.0,0.17962556923595885,0.8203744307640412,2.0190589980337532e-16,4.343805421853685,2.8126423043007667,13,23716,True,10.85,0.0,False,,1.0
10000000000.0,CKT_0093,f32,1.0531927921834052e-08,1.0,0.17962556923595885,0.8203744307640412,3.111271890655659e-08,4.3438054187395245,2.8126423239472937,13,23716,True,10.85,0.0,False,,1.0
